user,activity,timestamp,x-axis,y-axis,z-axis
1,Walking,5212370000000.00,1.92,8.16,0.31
1,Walking,5212420000000.00,3.79,8.28,-0.27
1,Walking,5212470000000.00,5.33,9.53,2.15
1,Walking,5212520000000.00,5.48,11.37,-0.08
1,Walking,5212570000000.00,5.33,14.06,2.6
1,Walking,5212620000000.00,12.68,12.6,1.76
1,Walking,5212670000000.00,7.35,11.75,0.42
1,Walking,5212720000000.00,1.92,19.38,-1.99
1,Walking,5212770000000.00,-4.4,18.01,-7.82
1,Walking,5212820000000.00,-5.33,6.17,3.41
1,Walking,5212870000000.00,1.61,1.5,-1.31
1,Walking,5212920000000.00,-1.65,0.65,-1.76
1,Walking,5212970000000.00,-9.08,4.21,0.57
1,Walking,5213020000000.00,18.39,19.04,-2.26
1,Walking,5213070000000.00,7.16,9.34,0.69
1,Walking,5213120000000.00,0.46,15.13,2.45
1,Walking,5213170000000.00,-4.79,12.26,-6.7
1,Walking,5213220000000.00,-2.98,11.69,-1.12
1,Walking,5213270000000.00,-0.65,9.04,-1.42
1,Walking,5213320000000.00,2.49,7.27,0.46
1,Walking,5213370000000.00,3.49,7.27,-2.53
1,Walking,5213420000000.00,4.1,10.27,0.08
1,Walking,5213470000000.00,4.75,10.53,1.04
1,Walking,5213520000000.00,6.05,12.91,1.69
1,Walking,5213570000000.00,9.77,12.79,0.72
1,Walking,5213620000000.00,8.66,11.35,2.11
1,Walking,5213670000000.00,3.26,17.88,-1.08
1,Walking,5213720000000.00,-2.6,19.53,-7.46
1,Walking,5213770000000.00,-7.16,9.3,2.11
1,Walking,5213820000000.00,-0.23,2.68,-2.11
1,Walking,5213870000000.00,1.08,0.46,-0.76
1,Walking,5213920000000.00,-6.55,2.56,-3.3
1,Walking,5213970000000.00,4.6,14.33,8.28
1,Walking,5214020000000.00,16.28,16.63,-0.38
1,Walking,5214070000000.00,0.34,3.99,0.76
1,Walking,5214120000000.00,-1.73,18.85,-4.06
1,Walking,5214170000000.00,-3.17,10.92,-3.6
1,Walking,5214220000000.00,-1.38,9.04,-0.38
1,Walking,5214270000000.00,0.93,10.23,-1.99
1,Walking,5214320000000.00,3.41,7.63,-1.57
1,Walking,5214370000000.00,3.76,7.25,-1.8
1,Walking,5214420000000.00,1.99,10.12,1.69
1,Walking,5214470000000.00,5.52,10.53,0.65
1,Walking,5214520000000.00,7.31,13.02,1.08
1,Walking,5214570000000.00,10.92,12.83,2.6
1,Walking,5214620000000.00,6.32,11.65,0.72
1,Walking,5214670000000.00,3.34,18.2,-0.69
1,Walking,5214720000000.00,-3.41,19.53,-5.9
1,Walking,5214770000000.00,-6.17,8.35,-0.34
1,Walking,5214820000000.00,-0.23,1.99,-0.53
1,Walking,5214870000000.00,0.19,-0.23,-1.46
1,Walking,5214920000000.00,-7.12,2.56,-3.15
1,Walking,5214970000000.00,11.03,15.43,4.33
1,Walking,5215020000000.00,13.21,15.4,2.3
1,Walking,5215070000000.00,-2.98,11.92,6.55
1,Walking,5215120000000.00,-2.91,13.48,-5.56
1,Walking,5215170000000.00,-1.42,11.03,-3.49
1,Walking,5215220000000.00,0.53,8.62,-1.04
1,Walking,5215270000000.00,1.8,8.16,-1.33
1,Walking,5215320000000.00,3.6,7.4,-0.89
1,Walking,5215390000000.00,3.6,8.05,-2.07
1,Walking,5215440000000.00,3.6,11.69,-0.42
1,Walking,5215490000000.00,5.48,12.41,3.02
1,Walking,5215540000000.00,10.65,12.53,1.95
1,Walking,5215590000000.00,9.7,11.26,1.84
1,Walking,5215640000000.00,3.53,16.74,-0.72
1,Walking,5215690000000.00,-1.31,19.57,-4.63
1,Walking,5215740000000.00,-7.65,12.76,-1.57
1,Walking,5215790000000.00,-2.41,3.6,-1.38
1,Walking,5215840000000.00,2.72,-0.38,-0.34
1,Walking,5215890000000.00,-4.25,1.99,-2.37
1,Walking,5215940000000.00,-1.04,10,8.08
1,Walking,5215990000000.00,18.16,18.89,-4.06
1,Walking,5216040000000.00,1.27,8.35,3.76
1,Walking,5216090000000.00,-3.21,13.38,-4.79
1,Walking,5216140000000.00,-3.45,13.1,-4.44
1,Walking,5216190000000.00,-0.76,9.47,-1.61
1,Walking,5216240000000.00,0.69,7.55,-1.42
1,Walking,5216290000000.00,2.98,7.86,-0.15
1,Walking,5216340000000.00,4.1,8.35,-1.57
1,Walking,5216390000000.00,4.06,9.96,1.5
1,Walking,5216440000000.00,5.79,11.73,2.18
1,Walking,5216490000000.00,6.28,12.49,0.23
1,Walking,5216540000000.00,12.41,11.8,3.34
1,Walking,5216590000000.00,5.22,14.25,-0.61
1,Walking,5216640000000.00,1.31,19.53,-2.45
1,Walking,5216690000000.00,-7.55,16.36,-2.56
1,Walking,5216740000000.00,-5.18,5.6,-2.56
1,Walking,5216790000000.00,5.18,-1.38,-0.65
1,Walking,5216840000000.00,-0.84,1.61,-2.34
1,Walking,5216890000000.00,-7.16,4.94,-4.1
1,Walking,5216940000000.00,15.47,19.38,5.18
1,Walking,5216990000000.00,7.82,9.34,4.44
1,Walking,5217040000000.00,-0.76,11.54,-5.79
1,Walking,5217090000000.00,-5.56,15.66,-1.31
1,Walking,5217140000000.00,-3.26,9.43,-1.99
1,Walking,5217190000000.00,-0.3,9.96,-2.64
1,Walking,5217240000000.00,3.26,8.96,-1.84
1,Walking,5217290000000.00,4.25,6.4,-2.45
1,Walking,5217340000000.00,6.78,9,0.38
1,Walking,5217390000000.00,4.9,11.88,2.37
1,Walking,5217440000000.00,4.67,12.49,0.93
1,Walking,5217490000000.00,10.57,13.59,2.53
1,Walking,5217540000000.00,6.7,12.11,1.46
1,Walking,5217590000000.00,2.68,17.97,-0.99
1,Walking,5217640000000.00,-3.3,19.46,-5.79
1,Walking,5217690000000.00,-6.93,8.28,0
1,Walking,5217740000000.00,0.11,1.69,-1.31
1,Walking,5217840000000.00,-6.32,2.98,-4.25
1,Walking,5217840000000.00,-6.32,2.98,-4.25
1,Walking,5217890000000.00,8.2,16.32,6.05
1,Walking,5217940000000.00,13.76,14.29,3.6
1,Walking,5217990000000.00,-1.46,7.25,-3.53
1,Walking,5218040000000.00,-3.72,18.31,-4.18
1,Walking,5218090000000.00,-4.59,9.62,-0.65
1,Walking,5218140000000.00,-1.65,8.69,-2.26
1,Walking,5218190000000.00,2.37,8.12,-0.61
1,Walking,5218240000000.00,4.18,7.93,-2.14
1,Walking,5218290000000.00,5.09,7.86,-1.61
1,Walking,5218340000000.00,3.26,11.69,2.26
1,Walking,5218390000000.00,3.53,11.65,0.84
1,Walking,5218440000000.00,8.66,12.45,0.04
1,Walking,5218490000000.00,10.8,13.44,3.87
1,Walking,5218540000000.00,4.02,14.9,-0.69
1,Walking,5218590000000.00,1.04,19.53,-2.22
1,Walking,5218640000000.00,-5.67,16.74,-8.5
1,Walking,5218690000000.00,-5.67,3.87,0.93
1,Walking,5218740000000.00,0.5,0.69,-0.99
1,Walking,5218790000000.00,-1.84,0.95,-2.03
1,Walking,5218840000000.00,-6.24,6.21,4.86
1,Walking,5218890000000.00,19.5,18.73,-6.32
1,Walking,5218940000000.00,4.44,5.01,2.07
1,Walking,5218990000000.00,-1.33,18.09,2.15
1,Walking,5219040000000.00,-3.98,11.99,-6.59
1,Walking,5219090000000.00,-1.84,9.62,-0.72
1,Walking,5219140000000.00,-0.08,10.15,-2.68
1,Walking,5219190000000.00,2.83,7.63,-0.99
1,Walking,5219240000000.00,3.41,6.13,-0.89
1,Walking,5219290000000.00,4.75,8.35,0.08
1,Walking,5219340000000.00,2.6,12.15,1.27
1,Walking,5219390000000.00,4.52,11.14,-0.61
1,Walking,5219440000000.00,10.57,12.98,3.57
1,Walking,5219490000000.00,9.04,11.88,1.88
1,Walking,5219540000000.00,2.64,16.55,-0.76
1,Walking,5219590000000.00,0.27,19.57,-4.94
1,Walking,5219640000000.00,-4.18,14.18,-8.39
1,Walking,5219690000000.00,0.42,2.64,2.79
1,Walking,5219740000000.00,-0.34,1.5,-1.31
1,Walking,5219790000000.00,-6.63,1.8,-0.53
1,Walking,5219840000000.00,-4.06,7.01,9.15
1,Walking,5219890000000.00,19.46,19.04,-3.45
1,Walking,5219940000000.00,15.64,13.48,1.84
1,Walking,5219990000000.00,-8.01,11.07,1.38
1,Walking,5220040000000.00,-9.28,3.06,-7.46
1,Walking,5220090000000.00,-3.53,17.62,-2.3
1,Walking,5220140000000.00,1.12,13.21,-0.99
1,Walking,5220190000000.00,3.15,6.44,0.76
1,Walking,5220240000000.00,3.6,5.05,-2.53
1,Walking,5220240000000.00,3.6,5.05,-2.53
1,Walking,5220300000000.00,1.88,6.78,-0.04
1,Walking,5220350000000.00,1.8,12.22,-0.5
1,Walking,5220400000000.00,6.28,13.48,-0.69
1,Walking,5220450000000.00,13.1,14.37,2.68
1,Walking,5220500000000.00,5.63,12.57,2.76
1,Walking,5220550000000.00,0.65,18.35,-4.99
1,Walking,5220600000000.00,-3.17,19,0.57
1,Walking,5220650000000.00,-3.76,10.57,-4.75
1,Walking,5220700000000.00,-0.04,3.38,-0.08
1,Walking,5220750000000.00,-2.11,0.76,-1.95
1,Walking,5220800000000.00,-7.86,1.46,-4.48
1,Walking,5220850000000.00,7.16,14.44,7.35
1,Walking,5220900000000.00,15.83,17.08,1.18
1,Walking,5220950000000.00,-0.84,12.72,4.37
1,Walking,5221000000000.00,-5.52,9.53,-6.66
1,Walking,5221050000000.00,-4.44,13.29,-2.07
1,Walking,5221100000000.00,-0.04,9.89,-3.45
1,Walking,5221150000000.00,2.41,7.4,-0.04
1,Walking,5221200000000.00,4.29,8.08,0.08
1,Walking,5221250000000.00,2.68,8.39,-1.33
1,Walking,5221300000000.00,2.37,9.96,-0.76
1,Walking,5221350000000.00,4.71,11.41,-0.42
1,Walking,5221400000000.00,7.46,12.53,1.57
1,Walking,5221450000000.00,12.11,13.44,3.68
1,Walking,5221500000000.00,3.53,14.06,-1.14
1,Walking,5221550000000.00,1.38,19.31,-2.41
1,Walking,5221600000000.00,-6.28,17.54,-2.96
1,Walking,5221650000000.00,-5.52,8.35,-2.64
1,Walking,5221700000000.00,2.87,0.53,-1.31
1,Walking,5221750000000.00,-0.99,1.12,-0.91
1,Walking,5221800000000.00,-7.46,1.88,-3.36
1,Walking,5221850000000.00,14.52,18.05,3.68
1,Walking,5221900000000.00,11.3,12.03,4.63
1,Walking,5221950000000.00,-4.25,15.13,1.31
1,Walking,5222000000000.00,-6.59,10.65,-6.4
1,Walking,5222050000000.00,-2.68,13.1,-1.69
1,Walking,5222100000000.00,0.89,9.47,-1.61
1,Walking,5222150000000.00,3.49,7.46,-0.5
1,Walking,5222200000000.00,5.79,7.08,-0.65
1,Walking,5222250000000.00,3.6,7.08,-0.3
1,Walking,5222300000000.00,2.22,11.03,-1.14
1,Walking,5222350000000.00,3.87,13.4,2.68
1,Walking,5222400000000.00,8.92,13.82,0.93
1,Walking,5222450000000.00,10.95,12.91,4.4
1,Walking,5222500000000.00,3.15,14.67,-0.65
1,Walking,5222550000000.00,0.31,19.42,-3.6
1,Walking,5222600000000.00,-5.24,16.02,-8.31
1,Walking,5222650000000.00,-3.64,4.1,3.21
1,Walking,5222700000000.00,0.61,-0.19,-0.99
1,Walking,5222750000000.00,-2.79,0.53,-2.91
1,Walking,5222800000000.00,-3.3,10.53,8.92
1,Walking,5222850000000.00,18.05,19,-6.47
1,Walking,5222910000000.00,1.04,8.89,3.76
1,Walking,5222960000000.00,-3.53,14.06,-4.4
1,Walking,5223010000000.00,-2.91,11.88,-3.68
1,Walking,5223070000000.00,-0.53,9.66,-1.65
1,Walking,5223120000000.00,2.15,7.27,-1.14
1,Walking,5223170000000.00,4.21,7.08,-1.42
1,Walking,5223220000000.00,4.67,8.69,0.27
1,Walking,5223270000000.00,3.72,10.61,0.34
1,Walking,5223320000000.00,3.34,13.18,1.42
1,Walking,5223370000000.00,9.77,14.21,3.21
1,Walking,5223420000000.00,9.85,12.98,1.61
1,Walking,5223470000000.00,3.72,17.31,-0.72
1,Walking,5223520000000.00,-1.92,19.57,-7.12
1,Walking,5223570000000.00,-6.7,10.8,-1.27
1,Walking,5223620000000.00,-2.22,1.76,-2.03
1,Walking,5223670000000.00,2.07,-1.99,-0.69
1,Walking,5223720000000.00,-5.63,2.26,-3.76
1,Walking,5223770000000.00,5.37,14.94,5.41
1,Walking,5223820000000.00,12.79,15.85,-0.27
1,Walking,5223870000000.00,1.69,6.02,-2.11
1,Walking,5223920000000.00,-3.72,17.86,-4.52
1,Walking,5223970000000.00,-2.37,8.69,-2.96
1,Walking,5224020000000.00,-0.46,9.77,-1.73
1,Walking,5224070000000.00,2.3,8.01,-0.99
1,Walking,5224120000000.00,2.83,5.67,-0.95
1,Walking,5224170000000.00,3.26,9,3.57
1,Walking,5224220000000.00,3.57,9.85,-1.04
1,Walking,5224270000000.00,4.82,13.82,0.34
1,Walking,5224320000000.00,11.14,13.95,2.6
1,Walking,5224370000000.00,9.3,12.72,1.69
1,Walking,5224420000000.00,1.42,19.04,-2.56
1,Walking,5224470000000.00,-4.4,18.92,-4.21
1,Walking,5224520000000.00,-7.35,9.89,-2.6
1,Walking,5224570000000.00,1.42,1.08,-1.46
1,Walking,5224620000000.00,-0.11,-0.89,-1.46
1,Walking,5224670000000.00,-7.86,2.03,-2.68
1,Walking,5224720000000.00,10.23,16.47,4.56
1,Walking,5224770000000.00,11.45,14.25,1.5
1,Walking,5224820000000.00,-0.42,11.8,5.18
1,Walking,5224870000000.00,-3.91,12.87,-6.97
1,Walking,5224920000000.00,-1.8,11.03,-2.83
1,Walking,5224970000000.00,0.31,9.23,-3.3
1,Walking,5225020000000.00,2.68,7.35,0.34
1,Walking,5225070000000.00,3.45,6.85,0.53
1,Walking,5225120000000.00,2.11,7.46,-0.08
1,Walking,5225170000000.00,2.3,10.34,-1.18
1,Walking,5225220000000.00,6.82,13.48,2.76
1,Walking,5225290000000.00,9.47,13.67,2.76
1,Walking,5225340000000.00,7.27,13.48,0.15
1,Walking,5225390000000.00,3.41,19.08,-2.56
1,Walking,5225440000000.00,-4.4,18.77,-8.31
1,Walking,5225490000000.00,-7.44,6.4,3.45
1,Walking,5225540000000.00,0.72,0.08,-1.73
1,Walking,5225590000000.00,1.23,-0.65,-1.23
1,Walking,5225640000000.00,-7.31,3.68,-5.63
1,Walking,5225690000000.00,13.21,18.5,5.01
1,Walking,5225740000000.00,9.15,11.8,2.22
1,Walking,5225790000000.00,0.27,9.51,-1.95
1,Walking,5225840000000.00,-3.76,15.47,-5.37
1,Walking,5225890000000.00,-1.69,11.03,-1.95
1,Walking,5225940000000.00,0.15,9.23,-1.92
1,Walking,5225990000000.00,1.46,7.74,-1.27
1,Walking,5226040000000.00,2.68,7.21,-1.18
1,Walking,5226090000000.00,3.15,7.31,-1.65
1,Walking,5226090000000.00,3.15,7.31,-1.65
1,Walking,5226190000000.00,5.63,12.18,4.75
1,Walking,5226190000000.00,5.63,12.18,4.75
1,Walking,5226250000000.00,9.3,13.21,1.8
1,Walking,5226300000000.00,10.15,11.92,1.76
1,Walking,5226350000000.00,2.6,18.12,-1.31
1,Walking,5226400000000.00,-3.21,19.5,-7.5
1,Walking,5226450000000.00,-6.93,10.46,0.89
1,Walking,5226500000000.00,0.53,2.41,-1.53
1,Walking,5226550000000.00,1.46,-0.65,-0.57
1,Walking,5226600000000.00,-5.63,0.99,-3.64
1,Walking,5226650000000.00,2.96,12.3,8.85
1,Walking,5226700000000.00,15.09,17.69,-0.91
1,Walking,5226750000000.00,2.07,10.27,-0.91
1,Walking,5226800000000.00,-7.21,12.64,-4.82
1,Walking,5226850000000.00,-6.74,11.35,-0.65
1,Walking,5226900000000.00,-0.34,12.03,-1.73
1,Walking,5226950000000.00,1.8,8.69,-1.31
1,Walking,5227000000000.00,6.51,7.5,-1.76
1,Walking,5227050000000.00,6.05,7.31,2.15
1,Walking,5227100000000.00,1.46,8.01,-0.38
1,Walking,5227150000000.00,3.91,12.22,-1.73
1,Walking,5227200000000.00,7.55,11.96,5.48
1,Walking,5227250000000.00,9.66,13.57,2.34
1,Walking,5227300000000.00,3.68,12.79,-0.72
1,Walking,5227350000000.00,1.88,18.81,-2.45
1,Walking,5227400000000.00,-6.21,18.01,-0.65
1,Walking,5227450000000.00,-4.44,7.78,-3.11
1,Walking,5227500000000.00,3.11,0.15,-0.69
1,Walking,5227550000000.00,-1.5,1.95,-0.46
1,Walking,5227600000000.00,-6.32,2.41,-2.87
1,Walking,5227650000000.00,11.84,17.31,4.71
1,Walking,5227700000000.00,12.34,12.95,2.72
1,Walking,5227750000000.00,-0.27,15.02,1.04
1,Walking,5227800000000.00,-4.33,11.35,-4.37
1,Walking,5227850000000.00,-2.68,10.76,-2.03
1,Walking,5227900000000.00,-1.18,9,-1.31
1,Walking,5227950000000.00,1.31,6.55,-0.65
1,Walking,5228000000000.00,3.26,6.7,-1.73
1,Walking,5228050000000.00,4.4,8.73,-2.49
1,Walking,5228100000000.00,5.09,13.8,5.28
1,Walking,5228150000000.00,5.22,12.34,0.8
1,Walking,5228200000000.00,13.38,13.21,0.11
1,Walking,5228250000000.00,6.32,13.72,4.6
1,Walking,5228300000000.00,2.56,19.15,-1.33
1,Walking,5228350000000.00,-3.45,18.5,-6.97
1,Walking,5228400000000.00,-6.51,9.08,1.42
1,Walking,5228450000000.00,-0.91,3.06,-1.8
1,Walking,5228500000000.00,0.42,-1.18,-1.31
1,Walking,5228550000000.00,-7.04,2.34,-2.79
1,Walking,5228600000000.00,11.73,16.89,3.57
1,Walking,5228650000000.00,12.07,13.72,2.03
1,Walking,5228700000000.00,1.99,13.14,5.24
1,Walking,5228750000000.00,-4.14,10.23,-5.56
1,Walking,5228800000000.00,-3.95,13.95,-3.36
1,Walking,5228850000000.00,-1.31,10.04,-3.53
1,Walking,5228900000000.00,1.42,8.01,-1.73
1,Walking,5228950000000.00,3.87,7.67,-0.19
1,Walking,5229000000000.00,4.94,7.4,4.21
1,Walking,5229050000000.00,3.6,9.04,-1.14
1,Walking,5229100000000.00,5.13,13.8,2.07
1,Walking,5229150000000.00,7.97,14.21,1.69
1,Walking,5229200000000.00,13.21,12.6,0.57
1,Walking,5229250000000.00,4.02,16.4,0.89
1,Walking,5229300000000.00,-1.12,19.57,-5.33
1,Walking,5229350000000.00,-7.89,13.67,-1.73
1,Walking,5229400000000.00,-4.33,5.22,-1.69
1,Walking,5229450000000.00,0.65,-1.18,-1.18
1,Walking,5229500000000.00,-2.98,0.19,-2.6
1,Walking,5229550000000.00,-2.72,9.89,10.08
1,Walking,5229600000000.00,18.16,18.89,-8.27
1,Walking,5229650000000.00,-0.5,6.7,5.24
1,Walking,5229700000000.00,-2.34,14.21,-6.59
1,Walking,5229750000000.00,-3.76,11.6,-4.71
1,Walking,5229800000000.00,-0.89,10.15,-1.61
1,Walking,5229850000000.00,0.99,7.31,-0.15
1,Walking,5229900000000.00,3.72,7.63,0.08
1,Walking,5229950000000.00,2.49,7.78,-1.99
1,Walking,5230000000000.00,1.61,10.38,2.34
1,Walking,5230050000000.00,5.56,11.54,0.34
1,Walking,5230100000000.00,9.28,14.9,3.11
1,Walking,5230150000000.00,13.67,12.53,2.11
1,Walking,5230200000000.00,5.33,14.25,-0.91
1,Walking,5230250000000.00,0.04,19.57,-4.82
1,Walking,5230300000000.00,-7.31,15.66,-2.18
1,Walking,5230360000000.00,-4.59,5.48,-1.88
1,Walking,5230410000000.00,2.49,-1.84,-0.38
1,Walking,5230470000000.00,-3.87,0.93,-1.23
1,Walking,5230520000000.00,4.52,14.37,6.59
1,Walking,5230570000000.00,15.09,16.28,-1.18
1,Walking,5230620000000.00,0.38,8.2,0.46
1,Walking,5230670000000.00,-5.6,17.08,-4.14
1,Walking,5230720000000.00,-5.41,9.96,-2.26
1,Walking,5230770000000.00,-0.84,9.11,-1.73
1,Walking,5230820000000.00,2.11,8.31,-2.14
1,Walking,5230870000000.00,4.37,7.46,-0.99
1,Walking,5230920000000.00,4.48,7.44,-0.11
1,Walking,5230970000000.00,4.33,11.03,1.84
1,Walking,5231020000000.00,5.37,14.75,2.64
1,Walking,5231070000000.00,11.75,13.67,2.91
1,Walking,5231120000000.00,9.85,11.99,0.42
1,Walking,5231170000000.00,3.02,18.31,-0.27
1,Walking,5231220000000.00,-3.36,19.53,-7.44
1,Walking,5231270000000.00,-9.23,7.86,1.27
1,Walking,5231320000000.00,-1.33,0.31,-2.14
1,Walking,5231370000000.00,1.57,-0.8,-1.33
1,Walking,5231420000000.00,-8.35,1.73,0.57
1,Walking,5231470000000.00,16.82,17.92,-0.69
1,Walking,5231520000000.00,10.04,17.08,3.02
1,Walking,5231570000000.00,-5.41,12.87,2.49
1,Walking,5231620000000.00,-9.19,7.5,-7.65
1,Walking,5231670000000.00,-3.87,12.83,-2.49
1,Walking,5231720000000.00,1.61,8.89,-0.5
1,Walking,5231770000000.00,4.06,7.63,0.08
1,Walking,5231820000000.00,5.48,7.86,-2.18
1,Walking,5231870000000.00,3.79,8.35,0.61
1,Walking,5231920000000.00,4.56,13.53,3.02
1,Walking,5231970000000.00,8.5,12.95,2.45
1,Walking,5232020000000.00,11.6,11.22,2.34
1,Walking,5232070000000.00,4.4,15.55,-2.72
1,Walking,5232120000000.00,1.61,19.57,-3.83
1,Walking,5232170000000.00,-8.31,15.83,-2.53
1,Walking,5232220000000.00,-3.72,4.29,-2.45
1,Walking,5232270000000.00,1.61,-1.69,0.04
1,Walking,5232320000000.00,-4.21,0.57,-1.8
1,Walking,5232370000000.00,-6.02,5.52,4.48
1,Walking,5232420000000.00,18.39,19.5,-6.02
1,Walking,5232470000000.00,0.8,8.01,0.11
1,Walking,5232520000000.00,-0.5,18.85,-4.94
1,Walking,5232570000000.00,-5.18,8.62,-7.74
1,Walking,5232620000000.00,-4.48,9.81,-1.88
1,Walking,5232690000000.00,-0.38,9.81,-1.88
1,Walking,5232740000000.00,4.44,6.66,-1.88
1,Walking,5232790000000.00,6.28,6.97,-3.95
1,Walking,5232840000000.00,6.7,11.45,5.75
1,Walking,5232890000000.00,7.7,14.67,3.11
1,Walking,5232940000000.00,13.76,11.73,2.11
1,Walking,5232990000000.00,5.18,13.82,0.23
1,Walking,5233040000000.00,3.34,19.11,-0.15
1,Walking,5233090000000.00,-5.94,19.08,-6.32
1,Walking,5233140000000.00,-6.59,4.67,0.8
1,Walking,5233190000000.00,1.33,-1.14,-0.89
1,Walking,5233240000000.00,-2.56,-0.19,-2.64
1,Walking,5233290000000.00,-9.92,2.76,0.5
1,Walking,5233340000000.00,18.96,19.5,-4.86
1,Walking,5233390000000.00,6.28,9.04,-0.08
1,Walking,5233440000000.00,-1.12,17.82,0.53
1,Walking,5233490000000.00,-6.32,8.5,-7.46
1,Walking,5233540000000.00,-3.3,12.15,-1.57
1,Walking,5233590000000.00,-0.04,8.96,-2.87
1,Walking,5233640000000.00,2.98,6.51,-0.19
1,Walking,5233690000000.00,4.6,7.5,-0.61
1,Walking,5233740000000.00,3.76,9.43,2.34
1,Walking,5233790000000.00,4.71,12.26,0.42
1,Walking,5233840000000.00,9.62,12.95,3.02
1,Walking,5233890000000.00,11.96,11.45,2.18
1,Walking,5233940000000.00,3.49,17.62,-1.08
1,Walking,5233990000000.00,-2.41,19.57,-5.98
1,Walking,5234040000000.00,-8.24,14.82,-1.5
1,Walking,5234090000000.00,-0.27,2.6,-1.38
1,Walking,5234140000000.00,1.14,-0.84,-0.3
1,Walking,5234190000000.00,-6.36,-0.23,-3.3
1,Walking,5234240000000.00,-3.6,7.82,10.92
1,Walking,5234290000000.00,18.58,19.34,-6.36
1,Walking,5234340000000.00,14.79,14.63,3.21
1,Walking,5234390000000.00,-11.11,10.92,-5.9
1,Walking,5234440000000.00,-12.91,6.63,-0.99
1,Walking,5234490000000.00,-5.24,15.4,-2.53
1,Walking,5234540000000.00,0.53,10.84,-1.42
1,Walking,5234590000000.00,5.63,7.01,-1.61
1,Walking,5234640000000.00,7.74,7.55,-0.53
1,Walking,5234690000000.00,2.26,8.77,1.76
1,Walking,5234740000000.00,4.63,11.92,0.53
1,Walking,5234790000000.00,6.44,13.99,0.76
1,Walking,5234840000000.00,12.98,12.53,2.68
1,Walking,5234890000000.00,2.76,15.79,1.42
1,Walking,5234940000000.00,-0.95,19.5,-4.25
1,Walking,5234990000000.00,-7.82,15.6,0.69
1,Walking,5235040000000.00,-3.6,5.43,-3.6
1,Walking,5235090000000.00,1.23,-0.57,-0.15
1,Walking,5235140000000.00,-4.48,0.34,-2.6
1,Walking,5235190000000.00,-7.4,4.63,4.9
1,Walking,5235240000000.00,19.31,19.53,-6.55
1,Walking,5235290000000.00,2.22,7.93,-0.38
1,Walking,5235340000000.00,-1.38,17.92,-4.06
1,Walking,5235390000000.00,-8.31,10.73,-5.6
1,Walking,5235440000000.00,-2.6,10.34,-3.06
1,Walking,5235490000000.00,1.95,8.05,0.19
1,Walking,5235540000000.00,3.64,7.4,-1.65
1,Walking,5235590000000.00,4.18,7.5,0.27
1,Walking,5235640000000.00,3.02,9.77,-0.11
1,Walking,5235690000000.00,2.87,12.07,-0.23
1,Walking,5235740000000.00,7.67,11.6,0.93
1,Walking,5235790000000.00,10.65,13.38,5.43
1,Walking,5235840000000.00,3.15,15.4,-2.79
1,Walking,5235890000000.00,-1.14,19.53,-2.96
1,Walking,5235940000000.00,-4.21,16.93,-1.5
1,Walking,5235990000000.00,-2.98,6.32,-3.21
1,Walking,5236040000000.00,0.19,0.84,0.23
1,Walking,5236090000000.00,-2.56,-0.53,-2.72
1,Walking,5236140000000.00,-10.04,3.79,3.95
1,Walking,5236190000000.00,18.73,18.77,-5.41
1,Walking,5236240000000.00,8.28,11.18,2.03
1,Walking,5236290000000.00,-0.76,16.47,1.12
1,Walking,5236340000000.00,-7.82,6.47,-9.3
1,Walking,5236390000000.00,-5.2,11.69,-1.31
1,Walking,5236440000000.00,0.99,9.7,0.5
1,Walking,5236490000000.00,1.38,7.16,-2.26
1,Walking,5236540000000.00,4.71,6.97,0.99
1,Walking,5236590000000.00,3.83,10.31,0.46
1,Walking,5236640000000.00,1.84,11.65,-1.57
1,Walking,5236690000000.00,6.09,14.33,0.95
1,Walking,5236740000000.00,14.18,12.34,4.71
1,Walking,5236790000000.00,4.21,14.56,-2.45
1,Walking,5236840000000.00,-3.26,19.53,-4.1
1,Walking,5236890000000.00,-4.67,16.02,-0.84
1,Walking,5236940000000.00,-2.96,6.05,-3.26
1,Walking,5236990000000.00,0.11,1.38,-0.3
1,Walking,5237040000000.00,-3.34,1.61,-2.11
1,Walking,5237090000000.00,-8.66,4.82,5.09
1,Walking,5237140000000.00,19.38,19.11,-5.01
1,Walking,5237190000000.00,4.37,6.28,4.48
1,Walking,5237240000000.00,-2.34,17.73,-1.88
1,Walking,5237290000000.00,-6.13,11.18,-7.55
1,Walking,5237340000000.00,-1.92,11.84,0.5
1,Walking,5237390000000.00,-0.72,9.08,-2.53
1,Walking,5237440000000.00,1.95,7.86,-1.84
1,Walking,5237490000000.00,2.96,6.32,-1.69
1,Walking,5237540000000.00,5.67,9.28,2.64
1,Walking,5237590000000.00,2.96,10.99,-1.88
1,Walking,5237640000000.00,3.17,13.91,1.14
1,Walking,5237690000000.00,12.15,12.34,2.26
1,Walking,5237690000000.00,12.15,12.34,2.26
1,Walking,5237750000000.00,7.44,13.14,0.84
1,Walking,5237800000000.00,-0.72,19.42,-4.94
1,Walking,5237850000000.00,-3.95,17.77,-1.92
1,Walking,5237900000000.00,-3.02,7.97,-3.34
1,Walking,5237950000000.00,-0.61,0.84,-0.38
1,Walking,5238000000000.00,-3.26,-0.84,-2.07
1,Walking,5238050000000.00,-10.69,2.79,4.14
1,Walking,5238100000000.00,18.66,19.38,-7.01
1,Walking,5238150000000.00,4.02,7.12,-5.79
